5,1,2
5,1,2
5,1,91
5,2,117
5,1,17
5,1,2
5,1,21
5,1,14
5,1,19
5,1,5
5,1,28
5,1,7
5,1,3
5,1,95
5,1,4
5,1,46
5,1,2
5,1,61
5,1,98
5,1,98
5,1,7
5,1,93
5,1,30
5,2,121
5,1,4
5,1,13
5,1,7
5,1,19
5,1,16
5,1,10
5,1,3
5,1,19
5,1,74
5,1,67
5,1,13
5,1,89
5,1,18
5,1,3
5,1,8
5,2,105
5,1,17
5,1,17
5,1,13
5,1,26
5,1,4
5,1,5
5,1,97
5,1,6
5,1,4
5,1,89
5,1,14
5,1,13
5,1,65
5,2,118
5,2,122
5,1,8
5,1,17
5,1,44
5,1,19
5,1,2
5,1,6
5,1,2
5,1,21
5,1,2
5,1,13
5,2,110
5,1,2
5,1,3
5,1,63
5,1,20
5,1,3
5,1,2
5,1,4
5,1,3
5,1,93
5,1,11
5,1,77
5,1,5
5,1,20
5,1,2
5,1,6
5,1,16
5,1,70
5,1,7
5,1,15
5,1,56
5,1,6
5,1,6
5,1,13
5,1,3
5,1,6
5,1,9
5,1,2
5,1,23
5,1,75
5,1,22
5,1,2
5,1,65
5,2,130
5,1,30
5,1,9
5,2,167
5,1,9
5,1,17
5,1,49
5,1,63
5,1,32
5,1,4
5,1,22
5,1,21
5,1,16
5,1,8
5,1,3
5,1,18
5,1,65
5,2,143
5,1,16
5,1,4
5,1,15
5,2,104
5,1,81
5,1,5
5,1,16
5,1,3
5,1,18
5,1,54
5,1,2
5,1,2
5,1,7
5,1,8
5,1,8
5,1,30
5,2,161
5,1,23
5,1,67
5,1,13
5,2,143
5,2,112
5,2,149
5,1,14
5,1,8
5,1,5
5,1,3
5,1,19
5,1,8
5,2,174
5,2,178
5,1,2
5,1,2
5,1,87
5,1,2
5,2,176
5,1,80
5,1,2
5,1,4
5,1,2
5,1,23
5,1,26
5,1,2
5,1,11
5,1,8
5,1,7
5,1,15
5,1,74
5,1,6
5,2,134
5,1,6
10,1,27
10,1,7
10,1,3
10,1,13
10,1,73
10,1,9
10,1,3
10,1,16
10,2,167
10,1,77
10,1,70
10,1,2
10,1,30
10,1,55
10,1,9
10,1,2
10,2,129
10,1,12
10,1,84
10,1,2
10,1,9
10,1,13
10,1,3
10,1,7
10,1,2
10,1,4
10,1,79
10,1,2
10,1,5
10,1,8
10,1,64
10,2,152
10,1,6
10,1,7
10,1,14
10,1,50
10,1,49
10,1,82
10,1,4
10,2,132
10,1,8
10,1,37
10,1,2
10,1,5
10,1,5
10,2,121
10,1,95
10,1,7
10,1,17
10,1,3
10,1,86
10,1,11
10,2,122
10,1,14
10,2,166
10,1,5
10,1,3
10,1,2
10,1,73
10,2,159
10,1,6
10,1,3
10,1,74
10,1,18
10,1,2
10,1,10
10,1,7
10,1,5
10,1,9
10,1,70
10,1,78
10,1,53
10,1,12
10,1,7
10,1,4
10,1,84
10,1,16
10,1,49
10,1,3
10,1,3
10,1,11
10,1,4
10,1,57
10,2,176
10,1,30
10,1,10
10,1,3
10,1,6
10,1,58
10,1,4
10,1,23
10,1,5
10,1,4
10,1,44
10,1,75
10,1,2
10,1,9
10,2,145
10,1,61
10,1,6
10,1,16
10,2,128
10,1,18
10,1,10
10,2,107
10,2,163
10,1,25
10,1,5
10,1,12
10,1,4
10,1,5
10,1,4
10,1,67
10,1,64
10,1,3
10,2,107
10,1,9
10,2,135
10,2,134
10,1,4
10,1,3
10,1,6
10,1,95
10,1,5
10,1,3
10,1,58
10,1,9
10,1,5
10,1,14
10,2,106
10,2,144
10,1,5
10,1,2
10,1,2
10,1,13
10,1,11
10,1,19
10,1,2
10,1,19
10,1,16
10,1,5
10,1,40
10,1,11
10,1,65
10,1,8
10,1,24
10,1,3
10,1,86
10,1,64
10,1,49
10,1,10
10,2,102
10,1,2
10,1,10
10,2,145
10,1,7
10,1,90
10,2,121
10,1,2
10,2,142
10,1,11
10,1,4
10,2,150
10,1,6
10,1,2
10,2,182
10,1,70
10,1,76
10,1,28
10,1,4
10,1,4
10,1,13
10,1,37
10,1,48
10,2,165
10,2,127
10,1,32
10,1,33
10,1,68
10,1,72
10,1,16
10,1,3
10,1,8
10,2,130
10,1,78
10,1,68
10,1,75
10,2,130
10,1,6
10,1,77
10,1,80
10,1,76
10,1,4
10,1,6
10,1,62
10,2,140
10,1,57
10,1,97
10,1,61
10,1,99
10,1,14
10,1,5
10,1,6
10,1,71
10,1,20
10,1,97
10,1,82
10,1,14
10,1,6
10,1,11
10,1,6
10,2,136
10,1,4
10,1,2
10,1,10
10,1,7
10,2,134
10,1,10
10,1,3
10,1,2
10,2,114
10,1,6
10,1,73
10,1,82
10,2,142
10,1,9
10,1,3
10,1,7
10,1,3
10,1,5
10,1,94
10,1,6
10,2,180
10,1,99
10,1,70
10,1,52
10,2,181
10,1,3
10,1,2
10,1,10
10,1,9
10,1,2
10,1,30
10,1,4
10,1,2
10,1,58
10,1,10
10,1,3
10,1,93
10,1,13
10,1,0
10,1,48
10,1,92
10,2,154
10,1,2
10,1,2
10,1,9
10,1,3
10,1,21
10,1,8
10,1,13
10,1,12
10,1,2
10,1,2
10,1,42
10,2,120
10,1,7
10,1,30
10,1,14
10,1,26
10,1,8
10,1,88
10,2,125
10,2,116
10,1,74
10,1,38
10,1,6
10,1,4
10,1,4
10,2,114
10,1,21
10,1,64
10,1,85
10,1,76
10,2,101
10,1,2
10,1,2
10,1,11
10,1,73
10,1,5
10,1,16
10,1,28
10,1,6
10,1,71
10,1,71
10,1,2
10,2,121
10,2,119
10,1,86
10,1,73
10,2,128
10,1,4
10,1,14
10,1,3
10,1,51
10,1,2
10,1,2
10,1,2
10,1,5
10,1,37
10,2,140
10,2,102
10,1,3
10,1,4
10,1,9
10,1,58
10,1,66
10,1,2
10,1,2
10,1,5
10,1,73
10,1,9
10,2,178
10,1,81
10,1,89
10,1,24
10,1,8
10,1,8
10,1,2
10,1,49
10,1,7
10,1,44
10,1,6
10,1,11
10,1,4
10,2,133
10,1,2
10,1,10
10,1,18
10,1,86
10,1,18
10,1,18
10,2,133
10,1,30
10,1,4
10,1,2
10,1,2
10,1,13
10,2,191
10,1,85
10,1,3
10,2,104
10,1,21
10,1,15
10,1,19
10,1,3
10,1,10
10,2,165
10,1,8
10,2,105
10,1,7
10,1,26
10,1,28
10,2,131
10,1,88
10,2,122
10,1,14
10,1,64
10,1,15
10,1,71
10,1,2
10,1,7
10,1,3
10,1,86
10,1,9
10,1,4
10,1,11
10,1,0
10,1,96
10,1,67
10,1,93
10,1,13
10,1,5
10,2,111
10,1,10
10,2,105
10,2,144
10,2,121
10,2,120
10,1,6
10,1,5
10,1,21
10,1,14
10,1,12
10,1,15
10,1,72
10,1,2
10,2,150
10,1,19
10,1,80
10,1,7
10,1,18
10,1,2
10,1,2
10,2,132
10,1,20
10,1,4
10,1,14
10,1,7
10,1,38
10,1,9
10,1,58
10,1,13
10,1,5
10,1,40
10,1,59
10,1,5
10,1,6
10,1,2
10,1,19
10,1,4
10,1,25
10,1,13
10,1,95
10,1,9
10,2,162
10,2,117
10,1,31
10,1,3
10,1,15
10,1,71
10,2,157
10,1,14
10,1,3
10,1,10
10,1,7
10,1,3
10,1,7
10,1,2
10,2,142
10,2,114
10,1,16
10,1,2
10,1,4
10,1,16
10,1,4
10,1,61
10,1,71
10,1,22
10,1,6
10,1,11
10,1,52
10,1,15
10,1,82
10,2,117
10,2,148
10,1,6
10,1,85
10,1,19
10,1,5
10,2,126
10,1,94
10,1,15
10,1,10
10,1,3
10,1,18
10,1,16
10,1,95
10,1,23
10,1,3
10,2,181
10,1,2
10,1,8
10,1,9
10,1,77
10,2,131
10,1,97
10,2,116
10,1,3
10,1,4
10,1,17
10,1,7
10,1,13
10,1,3
10,1,75
10,1,17
10,1,27
10,1,98
10,1,72
10,1,59
10,1,13
10,1,3
10,1,31
10,1,21
10,1,2
10,1,20
10,1,10
10,1,3
10,1,3
10,1,24
10,1,11
10,1,15
10,1,27
10,1,6
10,2,112
10,1,6
10,1,9
10,1,19
10,1,5
10,2,125
10,1,35
10,1,4
10,1,19
10,1,2
10,1,21
10,1,47
10,1,7
10,1,7
10,1,6
10,1,17
10,1,65
10,2,113
10,1,93
10,1,59
10,1,7
10,1,5
10,1,2
10,1,3
10,2,103
10,1,91
10,1,2
10,1,2
10,1,3
10,1,2
10,1,21
10,1,75
10,1,4
10,1,10
10,1,8
10,1,2
10,1,6
10,1,2
10,1,11
10,2,166
10,1,6
10,1,13
10,1,5
10,1,5
10,1,10
10,1,5
10,1,8
10,1,7
10,2,131
10,1,16
10,1,98
10,1,9
10,1,7
10,1,6
10,1,12
10,1,10
10,1,75
10,1,4
10,1,44
10,1,9
10,1,4
10,1,12
10,1,10
10,1,8
10,1,23
10,2,158
10,1,5
10,1,7
10,1,2
10,1,10
10,1,98
10,1,17
10,2,179
10,1,21
10,1,48
10,1,2
10,1,14
10,1,21
10,1,7
10,1,50
10,1,17
10,1,7
10,1,16
10,1,2
10,1,10
10,1,18
10,1,20
10,1,22
10,1,98
10,1,9
10,2,106
10,1,0
10,1,2
10,1,5
10,1,3
10,1,4
10,1,23
10,1,22
10,1,5
10,1,6
10,1,9
10,2,120
10,1,2
10,1,69
10,2,175
10,1,3
10,1,20
10,2,140
10,1,11
10,1,2
10,1,5
10,1,6
10,1,98
10,1,91
10,2,119
10,1,6
10,1,6
10,2,129
10,1,23
10,2,149
10,1,8
10,1,82
10,1,57
10,1,8
10,1,79
10,1,3
10,1,3
10,1,7
10,1,6
10,2,122
10,1,5
10,1,4
10,1,25
10,1,18
10,1,89
10,2,162
10,1,2
10,1,2
10,1,20
10,1,89
10,1,94
10,1,40
10,1,92
10,1,21
10,2,116
10,2,113
10,2,168
10,1,13
10,1,9
10,1,20
10,1,50
10,1,12
10,1,3
10,1,12
10,1,45
10,1,46
10,1,2
10,1,32
10,1,22
10,1,12
10,1,16
10,1,22
10,1,29
10,1,4
10,1,99
10,1,13
10,2,111
10,1,10
10,2,111
10,1,7
10,1,72
10,1,72
10,1,84
10,1,85
10,1,80
10,2,109
10,1,70
10,2,163
10,2,143
10,1,2
10,2,111
10,1,3
10,1,11
10,2,121
10,1,5
10,1,2
10,2,110
10,1,6
10,1,20
10,1,14
10,1,6
10,1,19
10,1,9
10,1,8
10,1,10
10,1,7
10,1,13
10,1,11
10,1,2
10,2,129
10,2,138
10,1,2
10,1,2
10,2,160
10,1,84
10,1,12
10,1,13
10,1,52
10,1,2
10,1,8
10,1,8
10,1,32
10,1,29
10,1,30
10,1,27
10,1,27
10,1,31
10,1,10
10,1,33
10,1,15
10,1,33
10,1,38
10,1,18
10,1,25
10,1,3
10,1,6
10,1,98
10,2,184
10,1,88
10,1,11
10,1,3
10,1,11
10,1,11
10,1,4
10,1,15
10,1,17
10,1,6
10,1,91
10,1,7
10,1,59
10,1,4
10,1,2
10,2,102
10,1,85
10,1,23
10,1,68
10,1,9
10,1,3
10,1,2
10,1,24
10,2,153
10,2,118
10,1,84
10,1,3
10,1,4
10,1,46
10,1,16
10,1,91
10,2,119
10,1,68
10,1,8
10,1,4
10,1,87
10,1,11
10,1,90
10,2,170
10,1,86
10,1,2
10,1,7
10,1,2
10,2,175
10,1,17
10,2,147
10,1,2
10,2,132
10,1,87
10,1,89
10,1,9
10,1,9
10,2,184
10,1,15
10,1,68
10,1,52
10,1,19
10,2,107
10,1,2
10,1,3
10,1,5
10,1,74
10,1,2
10,1,7
10,1,5
10,2,123
10,1,79
10,1,32
10,1,97
10,1,5
10,1,4
10,1,3
10,1,88
10,1,15
10,2,117
10,1,2
10,2,122
10,1,34
10,2,180
10,2,136
10,1,9
10,1,13
10,1,24
10,1,14
10,1,73
10,1,5
10,1,20
10,1,2
10,2,113
10,1,96
10,1,92
10,2,100
10,1,3
10,1,82
10,1,31
10,1,75
10,1,5
10,2,133
10,1,22
10,1,91
10,1,3
10,1,3
10,1,90
10,2,139
10,1,2
10,2,168
10,1,90
10,1,17
10,1,66
10,1,19
10,1,16
10,1,7
10,1,12
10,1,17
10,2,150
10,2,156
10,1,86
10,1,30
10,1,9
10,2,126
10,1,2
10,2,110
10,1,11
10,1,8
10,1,8
10,1,24
10,1,12
10,1,14
10,1,5
10,1,47
10,1,9
10,1,2
10,1,8
10,2,179
10,1,3
10,1,4
10,1,15
10,1,8
10,1,2
10,2,160
10,1,60
10,1,26
10,1,88
10,1,61
10,1,84
10,1,49
10,1,5
10,1,2
10,2,102
10,1,97
10,1,25
10,1,4
10,1,4
10,1,2
10,1,26
10,1,10
10,1,11
10,1,97
10,1,89
10,2,154
10,1,9
10,1,6
10,1,94
10,1,32
10,2,135
10,1,2
10,1,39
10,1,45
10,1,10
10,1,27
10,1,21
10,1,38
10,1,5
10,1,17
10,1,51
10,2,181
10,2,152
10,1,36
10,1,25
10,1,13
10,1,3
10,1,87
10,2,113
10,1,13
10,1,7
10,1,2
10,1,15
10,1,99
10,1,2
10,1,61
10,1,3
10,1,3
10,2,113
10,1,61
10,1,7
10,1,97
10,2,158
10,1,3
10,2,167
10,1,70
10,1,5
10,1,57
10,1,14
10,1,76
10,1,12
10,2,101
10,1,74
10,1,58
10,2,143
10,1,10
10,2,115
10,2,127
10,1,69
10,1,5
10,1,3
10,1,4
10,1,2
10,2,119
10,1,7
10,1,34
10,1,12
10,2,166
10,1,11
10,1,9
10,1,86
10,1,93
10,1,20
10,2,125
10,1,12
10,1,9
10,1,9
10,2,146
10,2,195
10,1,4
10,1,2
10,2,166
10,1,12
10,1,9
10,1,12
10,1,19
10,2,173
10,1,90
10,2,125
10,1,27
10,1,12
10,2,116
10,1,77
10,1,15
10,2,100
10,1,61
10,1,3
10,1,18
10,1,73
10,1,92
10,1,10
10,1,2
10,1,42
10,1,17
10,1,3
10,1,3
10,1,2
10,1,2
10,1,67
10,1,44
10,2,113
10,1,8
10,1,5
10,1,10
10,1,2
10,1,8
10,1,94
10,2,181
10,1,67
10,1,9
10,1,5
10,1,2
10,1,70
10,1,46
10,2,114
10,1,2
10,1,27
10,1,7
10,2,106
10,1,9
10,2,144
10,1,14
10,1,21
10,1,63
10,1,21
10,1,35
10,1,10
10,1,81
10,1,90
10,1,6
10,1,70
10,1,15
10,1,48
10,1,52
10,1,80
10,1,35
10,1,18
10,1,12
10,1,2
10,1,9
10,1,18
10,1,2
10,1,79
10,1,55
10,2,156
10,1,2
10,1,22
10,1,75
10,1,5
10,1,18
10,2,143
10,2,111
10,1,10
10,1,2
10,1,52
10,1,12
10,2,138
10,2,118
10,1,6
10,1,21
10,1,8
10,2,165
10,1,7
10,1,36
10,1,97
10,1,73
10,1,13
10,1,88
10,1,93
10,1,4
10,1,7
10,2,119
10,1,5
10,2,104
10,2,140
10,1,6
10,1,2
10,2,145
10,2,143
10,1,4
10,1,80
10,1,65
10,2,138
10,1,5
10,2,107
10,1,3
10,1,5
10,1,11
10,1,92
10,1,28
10,2,102
10,2,101
10,1,2
10,1,7
10,1,4
10,1,84
10,1,20
10,1,16
10,1,5
10,1,7
10,1,27
10,1,3
10,1,75
10,1,4
10,1,21
10,1,3
10,1,2
10,1,24
10,1,65
10,1,76
10,1,5
10,2,150
10,2,160
10,1,17
10,1,73
10,1,41
10,1,80
10,1,13
10,1,34
10,1,17
10,1,8
10,1,13
10,1,99
10,1,10
10,2,102
10,2,184
10,1,12
10,1,2
10,1,4
10,1,18
10,1,10
10,1,12
10,1,3
10,2,162
10,2,183
10,1,11
10,1,13
10,2,125
10,2,101
10,1,12
10,2,133
10,1,78
10,1,92
10,1,3
10,1,4
10,1,8
10,1,2
10,1,8
10,2,156
10,1,5
10,1,70
10,1,14
10,1,6
10,1,2
10,2,121
10,2,114
15,2,125
15,2,193
15,1,76
15,1,21
15,2,132
15,1,98
15,1,11
15,1,10
15,1,10
15,1,4
15,1,2
15,1,83
15,1,22
15,1,49
15,1,14
15,1,6
15,1,18
15,1,95
15,1,84
15,1,4
15,1,9
15,1,7
15,1,72
15,1,95
15,1,7
15,2,145
15,1,68
15,1,11
15,1,6
15,1,9
15,1,5
15,1,75
15,1,15
15,1,10
15,2,171
15,1,2
15,1,8
15,1,86
15,1,11
15,2,141
15,1,3
15,1,55
15,1,3
15,2,147
15,3,238
15,1,14
15,1,2
15,1,12
15,1,24
15,1,3
15,1,59
15,1,9
15,2,167
15,2,145
15,1,97
15,1,85
15,1,99
15,1,2
15,2,160
15,1,4
15,1,39
15,1,9
15,1,7
15,1,10
15,1,13
15,1,20
15,1,7
15,1,92
15,2,167
15,1,8
15,1,4
15,1,4
15,1,4
15,3,236
15,1,71
15,1,83
15,1,96
15,1,61
15,1,18
15,1,32
15,1,8
15,1,3
15,1,13
15,1,20
15,1,18
15,1,7
15,1,4
15,1,26
15,1,2
15,2,110
15,1,2
15,1,15
15,2,163
15,1,3
15,1,91
15,1,4
15,1,9
15,3,227
15,1,88
15,1,8
15,3,238
15,1,9
15,1,2
15,1,4
15,1,12
15,1,26
15,1,85
15,1,3
15,1,3
15,2,109
15,1,26
15,1,14
15,1,2
15,1,5
15,1,69
15,1,73
15,1,85
15,1,88
15,1,45
15,1,53
15,1,15
15,1,19
15,1,3
15,1,36
15,2,127
15,1,9
15,1,2
15,1,23
15,2,133
15,1,15
15,1,8
15,1,74
15,1,7
15,1,50
15,1,20
15,1,7
15,1,12
15,1,3
15,2,156
15,1,2
15,1,10
15,1,86
15,2,133
15,1,25
15,1,2
15,1,4
15,1,20
15,1,15
15,1,3
15,1,16
15,1,3
15,1,3
15,1,5
15,1,68
15,1,2
15,1,4
15,1,10
15,1,11
15,1,59
15,1,44
15,1,81
15,1,18
15,1,57
15,1,3
15,1,3
15,1,8
15,2,144
15,1,16
15,1,61
15,2,140
15,1,17
15,1,17
15,1,2
15,1,4
15,1,13
15,1,69
15,1,57
15,1,84
15,1,7
15,1,68
15,1,3
15,1,2
15,3,216
15,1,4
15,1,2
15,1,3
15,1,4
15,2,149
15,1,29
15,1,22
15,2,105
15,1,2
15,1,22
